transaction_id,customer_id,merchant_id,amount,timestamp,device_id,ip_address,payment_method,location,transaction_frequency,customer_age_days,previous_transaction_count,previous_fraud_count,is_new_device,is_new_ip,is_fraud
txn_000799,CUST-1121,M-007,1308,2026-08-27T02:29:00,DEV-069,IP-001,PI-065,Bengaluru,4,405,76,0,True,True,False
txn_000800,CUST-1122,M-013,3406,2026-08-27T02:40:00,DEV-014,IP-006,PI-055,Mumbai,2,447,15,0,True,True,False
txn_000801,CUST-1123,M-004,4316,2026-08-27T02:51:00,DEV-041,IP-004,PI-067,Mumbai,4,810,47,0,True,True,False
txn_000802,CUST-1124,M-003,832,2026-08-27T03:02:00,DEV-072,IP-024,PI-042,Delhi,1,424,37,0,True,True,False
txn_000803,CUST-1125,M-008,4136,2026-08-27T03:13:00,DEV-040,IP-022,PI-071,Delhi,3,468,25,0,True,True,False
txn_000804,CUST-1126,M-006,3510,2026-08-27T03:24:00,DEV-061,IP-022,PI-002,Bengaluru,4,718,14,0,True,True,False
txn_000805,CUST-1127,M-004,1196,2026-08-27T03:35:00,DEV-067,IP-022,PI-019,Delhi,4,741,76,0,True,True,False
txn_000806,CUST-1128,M-007,3479,2026-08-27T03:46:00,DEV-022,IP-003,PI-044,Mumbai,4,155,30,0,True,True,False
txn_000807,CUST-1129,M-013,2736,2026-08-27T03:57:00,DEV-064,IP-009,PI-046,Delhi,4,526,66,0,True,True,False
txn_000808,CUST-1130,M-009,1500,2026-08-27T04:08:00,DEV-059,IP-004,PI-063,Delhi,2,673,18,0,True,True,False
txn_000809,CUST-1131,M-016,8117,2026-08-27T04:19:00,DEV-007,IP-027,PI-087,Mumbai,3,421,78,3,True,True,True
txn_000810,CUST-1132,M-003,1289,2026-08-27T04:30:00,DEV-080,IP-020,PI-085,Bengaluru,4,841,60,0,True,True,False
txn_000811,CUST-1133,M-009,4635,2026-08-27T04:41:00,DEV-064,IP-016,PI-070,Delhi,1,812,5,0,True,True,False
txn_000812,CUST-1134,M-011,4187,2026-08-27T04:52:00,DEV-016,IP-013,PI-049,Delhi,4,66,5,0,True,True,False
txn_000813,CUST-1135,M-016,1844,2026-08-27T05:03:00,DEV-039,IP-029,PI-056,Mumbai,3,762,50,0,True,True,False
txn_000814,CUST-1136,M-018,4518,2026-08-27T05:14:00,DEV-015,IP-019,PI-088,Bengaluru,4,517,72,0,True,True,False
txn_000815,CUST-1137,M-009,3706,2026-08-27T05:25:00,DEV-065,IP-002,PI-064,Bengaluru,4,661,46,0,True,True,False
txn_000816,CUST-1138,M-001,1003,2026-08-27T05:36:00,DEV-037,IP-011,PI-076,Mumbai,2,887,47,0,True,True,False
txn_000817,CUST-1139,M-013,3295,2026-08-27T05:47:00,DEV-075,IP-001,PI-013,Delhi,3,395,53,0,True,True,False
txn_000818,CUST-1140,M-010,2422,2026-08-27T05:58:00,DEV-032,IP-008,PI-076,Mumbai,1,342,15,0,True,True,False
txn_000819,CUST-1141,M-002,3171,2026-08-27T06:09:00,DEV-003,IP-018,PI-059,Bengaluru,4,611,66,0,True,True,False
txn_000820,CUST-1142,M-019,4347,2026-08-27T06:20:00,DEV-035,IP-001,PI-003,Delhi,4,614,50,0,True,True,False
txn_000821,CUST-1143,M-004,4500,2026-08-27T06:31:00,DEV-013,IP-026,PI-089,Bengaluru,2,374,64,0,True,True,False
txn_000822,CUST-1144,M-012,2953,2026-08-27T06:42:00,DEV-044,IP-006,PI-056,Mumbai,4,680,10,0,True,True,False
txn_000823,CUST-1145,M-009,2854,2026-08-27T06:53:00,DEV-069,IP-007,PI-007,Delhi,4,853,29,0,True,True,False
txn_000824,CUST-1146,M-019,1276,2026-08-27T07:04:00,DEV-012,IP-023,PI-044,Delhi,1,610,68,0,True,True,False
txn_000825,CUST-1147,M-010,1128,2026-08-27T07:15:00,DEV-027,IP-012,PI-065,Delhi,4,709,70,0,True,True,False
txn_000826,CUST-1148,M-020,2558,2026-08-27T07:26:00,DEV-054,IP-013,PI-066,Delhi,2,49,67,0,True,True,False
txn_000827,CUST-1149,M-015,2244,2026-08-27T07:37:00,DEV-074,IP-016,PI-035,Bengaluru,4,609,8,0,True,True,False
txn_000828,CUST-1150,M-008,1710,2026-08-27T07:48:00,DEV-047,IP-015,PI-020,Bengaluru,3,894,56,0,True,True,False
txn_000829,CUST-1151,M-014,2167,2026-08-27T07:59:00,DEV-009,IP-021,PI-035,Delhi,2,292,77,0,True,True,False
txn_000830,CUST-1152,M-007,1728,2026-08-27T08:10:00,DEV-031,IP-004,PI-004,Mumbai,3,505,63,0,True,True,False
txn_000831,CUST-1153,M-007,803,2026-08-27T08:21:00,DEV-056,IP-014,PI-021,Delhi,2,59,34,0,True,True,False
txn_000832,CUST-1154,M-002,1941,2026-08-27T08:32:00,DEV-036,IP-022,PI-063,Mumbai,1,115,41,0,True,True,False
txn_000833,CUST-1155,M-012,3834,2026-08-27T08:43:00,DEV-009,IP-029,PI-086,Bengaluru,1,436,18,0,True,True,False
txn_000834,CUST-1156,M-004,4598,2026-08-27T08:54:00,DEV-074,IP-024,PI-067,Bengaluru,3,538,12,0,True,True,False
txn_000835,CUST-1157,M-011,3067,2026-08-27T09:05:00,DEV-016,IP-025,PI-075,Bengaluru,4,855,31,0,True,True,False
txn_000836,CUST-1158,M-006,1375,2026-08-27T09:16:00,DEV-028,IP-005,PI-028,Delhi,4,448,33,0,True,True,False
txn_000837,CUST-1159,M-012,4870,2026-08-27T09:27:00,DEV-008,IP-016,PI-090,Mumbai,3,588,55,0,True,True,False
txn_000838,CUST-1160,M-012,1687,2026-08-27T09:38:00,DEV-032,IP-009,PI-061,Bengaluru,3,871,40,0,True,True,False
txn_000839,CUST-1161,M-008,7895,2026-08-27T09:49:00,DEV-078,IP-002,PI-033,Bengaluru,7,346,47,1,True,True,True
txn_000840,CUST-1162,M-013,4124,2026-08-27T10:00:00,DEV-031,IP-028,PI-002,Delhi,3,338,12,0,True,True,False
txn_000841,CUST-1163,M-006,2223,2026-08-27T10:11:00,DEV-031,IP-010,PI-057,Bengaluru,3,861,53,0,True,True,False
txn_000842,CUST-1164,M-016,1156,2026-08-27T10:22:00,DEV-036,IP-028,PI-061,Bengaluru,4,891,43,0,True,True,False
txn_000843,CUST-1165,M-009,1813,2026-08-27T10:33:00,DEV-013,IP-027,PI-065,Mumbai,3,460,78,0,True,True,False
txn_000844,CUST-1166,M-015,3176,2026-08-27T10:44:00,DEV-071,IP-024,PI-089,Mumbai,1,686,24,0,True,True,False
txn_000845,CUST-1167,M-007,3782,2026-08-27T10:55:00,DEV-018,IP-001,PI-081,Delhi,3,619,11,0,True,True,False
txn_000846,CUST-1168,M-020,1565,2026-08-27T11:06:00,DEV-032,IP-017,PI-088,Delhi,3,492,62,0,True,True,False
txn_000847,CUST-1169,M-019,1921,2026-08-27T11:17:00,DEV-018,IP-009,PI-042,Delhi,2,116,54,0,True,True,False
txn_000848,CUST-1170,M-019,3591,2026-08-27T11:28:00,DEV-051,IP-029,PI-029,Mumbai,1,601,79,0,True,True,False
txn_000849,CUST-1171,M-009,2124,2026-08-27T11:39:00,DEV-012,IP-015,PI-090,Mumbai,1,440,80,0,True,True,False
txn_000850,CUST-1172,M-012,1229,2026-08-27T11:50:00,DEV-034,IP-005,PI-022,Bengaluru,1,44,68,0,True,True,False
txn_000851,CUST-1173,M-004,4548,2026-08-27T12:01:00,DEV-059,IP-027,PI-029,Bengaluru,2,225,35,0,True,True,False
txn_000852,CUST-1174,M-014,1566,2026-08-27T12:12:00,DEV-064,IP-013,PI-027,Bengaluru,2,873,37,0,True,True,False
txn_000853,CUST-1175,M-014,1977,2026-08-27T12:23:00,DEV-025,IP-014,PI-019,Mumbai,3,298,31,0,True,True,False
txn_000854,CUST-1176,M-003,4253,2026-08-27T12:34:00,DEV-032,IP-012,PI-002,Delhi,2,361,51,0,True,True,False
txn_000855,CUST-1177,M-020,3967,2026-08-27T12:45:00,DEV-050,IP-023,PI-033,Mumbai,1,600,8,0,True,True,False
txn_000856,CUST-1178,M-020,12804,2026-08-27T12:56:00,DEV-031,IP-016,PI-086,Bengaluru,12,796,6,1,True,True,True
txn_000857,CUST-1179,M-013,2978,2026-08-27T13:07:00,DEV-080,IP-013,PI-086,Delhi,2,602,6,0,True,True,False
txn_000858,CUST-1180,M-016,4626,2026-08-27T13:18:00,DEV-034,IP-006,PI-044,Delhi,2,121,41,0,True,True,False
txn_000859,CUST-1181,M-004,2633,2026-08-27T13:29:00,DEV-056,IP-005,PI-041,Mumbai,2,541,36,0,True,True,False
txn_000860,CUST-1182,M-020,2656,2026-08-27T13:40:00,DEV-056,IP-010,PI-034,Bengaluru,3,476,22,0,True,True,False
txn_000861,CUST-1183,M-018,1739,2026-08-27T13:51:00,DEV-063,IP-025,PI-085,Bengaluru,4,84,25,0,True,True,False
txn_000862,CUST-1184,M-016,793,2026-08-27T14:02:00,DEV-030,IP-006,PI-034,Mumbai,4,476,15,0,True,True,False
txn_000863,CUST-1185,M-012,4116,2026-08-27T14:13:00,DEV-064,IP-002,PI-072,Delhi,4,534,15,0,True,True,False
txn_000864,CUST-1186,M-003,3363,2026-08-27T14:24:00,DEV-019,IP-004,PI-027,Delhi,2,884,22,0,True,True,False
txn_000865,CUST-1187,M-019,2239,2026-08-27T14:35:00,DEV-035,IP-019,PI-001,Bengaluru,2,456,10,0,True,True,False
txn_000866,CUST-1188,M-011,1272,2026-08-27T14:46:00,DEV-064,IP-022,PI-004,Delhi,1,433,48,0,True,True,False
txn_000867,CUST-1189,M-005,3150,2026-08-27T14:57:00,DEV-014,IP-027,PI-004,Mumbai,4,880,62,0,True,True,False
txn_000868,CUST-1190,M-011,547,2026-08-27T15:08:00,DEV-035,IP-020,PI-006,Bengaluru,4,362,73,0,True,True,False
txn_000869,CUST-1191,M-011,2817,2026-08-27T15:19:00,DEV-007,IP-026,PI-008,Bengaluru,1,590,78,0,True,True,False
txn_000870,CUST-1192,M-008,1958,2026-08-27T15:30:00,DEV-052,IP-009,PI-052,Mumbai,1,243,21,0,True,True,False
txn_000871,CUST-1193,M-004,1762,2026-08-27T15:41:00,DEV-052,IP-010,PI-039,Delhi,4,783,40,0,True,True,False
txn_000872,CUST-1194,M-004,3441,2026-08-27T15:52:00,DEV-078,IP-005,PI-048,Bengaluru,2,531,58,0,True,True,False
txn_000873,CUST-1195,M-003,3965,2026-08-27T16:03:00,DEV-061,IP-009,PI-055,Delhi,2,474,55,0,True,True,False
txn_000874,CUST-1196,M-008,4297,2026-08-27T16:14:00,DEV-066,IP-011,PI-083,Bengaluru,2,537,68,0,True,True,False
txn_000875,CUST-1197,M-015,2881,2026-08-27T16:25:00,DEV-068,IP-003,PI-056,Mumbai,4,337,20,0,True,True,False
txn_000876,CUST-1198,M-017,2536,2026-08-27T16:36:00,DEV-039,IP-027,PI-055,Delhi,1,594,10,0,True,True,False
txn_000877,CUST-1199,M-014,4683,2026-08-27T16:47:00,DEV-066,IP-004,PI-053,Mumbai,4,706,73,0,True,True,False
txn_000878,CUST-1200,M-017,1169,2026-08-27T16:58:00,DEV-046,IP-009,PI-003,Mumbai,4,213,24,0,True,True,False
txn_000879,CUST-1201,M-010,3909,2026-08-27T17:09:00,DEV-006,IP-003,PI-041,Bengaluru,4,805,58,0,True,True,False
txn_000880,CUST-1202,M-007,2033,2026-08-27T17:20:00,DEV-034,IP-011,PI-024,Mumbai,3,719,14,0,True,True,False
txn_000881,CUST-1203,M-004,3735,2026-08-27T17:31:00,DEV-003,IP-001,PI-002,Mumbai,4,501,52,0,True,True,False
txn_000882,CUST-1204,M-010,4487,2026-08-27T17:42:00,DEV-078,IP-024,PI-080,Bengaluru,3,737,51,0,True,True,False
txn_000883,CUST-1205,M-001,1606,2026-08-27T17:53:00,DEV-012,IP-005,PI-025,Mumbai,1,742,25,0,True,True,False
txn_000884,CUST-1206,M-008,1689,2026-08-27T18:04:00,DEV-027,IP-016,PI-056,Bengaluru,2,118,39,0,True,True,False
txn_000885,CUST-1207,M-001,3956,2026-08-27T18:15:00,DEV-019,IP-016,PI-015,Mumbai,2,786,57,0,True,True,False
txn_000886,CUST-1208,M-019,4182,2026-08-27T18:26:00,DEV-061,IP-001,PI-032,Mumbai,3,613,51,0,True,True,False
txn_000887,CUST-1209,M-014,14074,2026-08-27T18:37:00,DEV-002,IP-004,PI-064,Bengaluru,10,640,71,3,True,True,True
txn_000888,CUST-1210,M-019,15410,2026-08-27T18:48:00,DEV-052,IP-016,PI-079,Bengaluru,14,529,30,1,True,True,True
txn_000889,CUST-1211,M-018,3087,2026-08-27T18:59:00,DEV-055,IP-019,PI-009,Delhi,4,514,15,0,True,True,False
txn_000890,CUST-1212,M-001,4073,2026-08-27T19:10:00,DEV-045,IP-015,PI-021,Delhi,2,510,45,0,True,True,False
txn_000891,CUST-1213,M-020,3278,2026-08-27T19:21:00,DEV-065,IP-008,PI-085,Delhi,2,330,50,0,True,True,False
txn_000892,CUST-1214,M-006,4369,2026-08-27T19:32:00,DEV-047,IP-026,PI-080,Mumbai,3,737,12,0,True,True,False
txn_000893,CUST-1215,M-006,2134,2026-08-27T19:43:00,DEV-017,IP-006,PI-078,Delhi,1,842,54,0,True,True,False
txn_000894,CUST-1216,M-007,2422,2026-08-27T19:54:00,DEV-064,IP-010,PI-072,Mumbai,1,397,34,0,True,True,False
txn_000895,CUST-1217,M-002,4624,2026-08-27T20:05:00,DEV-021,IP-006,PI-009,Delhi,4,146,80,0,True,True,False
txn_000896,CUST-1218,M-009,4484,2026-08-27T20:16:00,DEV-072,IP-008,PI-044,Delhi,1,818,72,0,True,True,False
txn_000897,CUST-1219,M-020,4722,2026-08-27T20:27:00,DEV-020,IP-028,PI-086,Mumbai,1,478,59,0,True,True,False
txn_000898,CUST-1220,M-018,1334,2026-08-27T20:38:00,DEV-015,IP-004,PI-006,Bengaluru,1,201,16,0,True,True,False
txn_000899,CUST-1221,M-015,2893,2026-08-27T20:49:00,DEV-047,IP-006,PI-065,Delhi,1,187,47,0,True,True,False
txn_000900,CUST-1042,M-015,2153,2026-08-27T21:00:00,DEV-018,IP-004,PI-054,Mumbai,2,884,61,0,True,True,False
txn_000901,CUST-1043,M-009,1198,2026-08-27T21:11:00,DEV-065,IP-006,PI-048,Bengaluru,4,399,32,0,True,True,False
txn_000902,CUST-1044,M-005,2369,2026-08-27T21:22:00,DEV-068,IP-014,PI-055,Delhi,4,499,67,0,True,True,False
txn_000903,CUST-1045,M-005,4125,2026-08-27T21:33:00,DEV-047,IP-001,PI-002,Bengaluru,1,116,44,0,True,True,False
txn_000904,CUST-1046,M-013,1003,2026-08-27T21:44:00,DEV-022,IP-014,PI-005,Bengaluru,2,618,8,0,True,True,False
txn_000905,CUST-1047,M-013,3934,2026-08-27T21:55:00,DEV-067,IP-010,PI-088,Bengaluru,3,768,41,0,True,True,False
txn_000906,CUST-1048,M-017,2791,2026-08-27T22:06:00,DEV-002,IP-027,PI-079,Mumbai,4,486,27,0,True,True,False
txn_000907,CUST-1049,M-012,4122,2026-08-27T22:17:00,DEV-080,IP-026,PI-084,Delhi,2,338,11,0,True,True,False
txn_000908,CUST-1050,M-017,9064,2026-08-27T22:28:00,DEV-043,IP-013,PI-070,Delhi,4,125,66,3,True,True,True
txn_000909,CUST-1051,M-018,728,2026-08-27T22:39:00,DEV-021,IP-001,PI-076,Delhi,2,882,39,0,True,True,False
txn_000910,CUST-1052,M-012,991,2026-08-27T22:50:00,DEV-065,IP-004,PI-034,Bengaluru,3,156,7,0,True,True,False
txn_000911,CUST-1053,M-019,2940,2026-08-27T23:01:00,DEV-016,IP-015,PI-001,Delhi,3,271,75,0,True,True,False
txn_000912,CUST-1054,M-012,2415,2026-08-27T23:12:00,DEV-069,IP-028,PI-039,Delhi,2,761,49,0,True,True,False
txn_000913,CUST-1055,M-017,3185,2026-08-27T23:23:00,DEV-032,IP-004,PI-075,Mumbai,3,495,13,0,True,True,False
txn_000914,CUST-1056,M-003,3875,2026-08-27T23:34:00,DEV-055,IP-027,PI-012,Mumbai,4,163,61,0,True,True,False
txn_000915,CUST-1057,M-013,4811,2026-08-27T23:45:00,DEV-010,IP-012,PI-076,Bengaluru,4,300,75,0,True,True,False
txn_000916,CUST-1058,M-014,4510,2026-08-27T23:56:00,DEV-055,IP-015,PI-021,Mumbai,2,526,59,0,True,True,False
txn_000917,CUST-1059,M-004,4834,2026-08-28T00:07:00,DEV-066,IP-028,PI-089,Mumbai,4,514,5,0,True,True,False
txn_000918,CUST-1060,M-020,1472,2026-08-28T00:18:00,DEV-072,IP-012,PI-053,Mumbai,1,408,74,0,True,True,False
txn_000919,CUST-1061,M-012,1464,2026-08-28T00:29:00,DEV-067,IP-005,PI-040,Delhi,3,331,63,0,True,True,False
txn_000920,CUST-1062,M-002,13910,2026-08-28T00:40:00,DEV-019,IP-005,PI-040,Delhi,4,217,63,1,True,True,True
txn_000921,CUST-1063,M-014,866,2026-08-28T00:51:00,DEV-045,IP-003,PI-062,Bengaluru,3,609,58,0,True,True,False
txn_000922,CUST-1064,M-005,1587,2026-08-28T01:02:00,DEV-049,IP-016,PI-065,Bengaluru,4,809,58,0,True,True,False
txn_000923,CUST-1065,M-003,3164,2026-08-28T01:13:00,DEV-020,IP-028,PI-080,Bengaluru,4,426,30,0,True,True,False
txn_000924,CUST-1066,M-015,875,2026-08-28T01:24:00,DEV-044,IP-018,PI-036,Bengaluru,1,199,4,0,True,True,False
txn_000925,CUST-1067,M-018,1514,2026-08-28T01:35:00,DEV-040,IP-018,PI-011,Mumbai,1,613,67,0,True,True,False
txn_000926,CUST-1068,M-004,652,2026-08-28T01:46:00,DEV-061,IP-017,PI-085,Bengaluru,2,49,36,0,True,True,False
txn_000927,CUST-1069,M-003,4139,2026-08-28T01:57:00,DEV-032,IP-027,PI-069,Bengaluru,3,441,76,0,True,True,False
txn_000928,CUST-1070,M-006,14160,2026-08-28T02:08:00,DEV-003,IP-011,PI-054,Mumbai,14,570,41,4,True,True,True
txn_000929,CUST-1071,M-006,4938,2026-08-28T02:19:00,DEV-015,IP-004,PI-037,Mumbai,2,291,12,0,True,True,False
txn_000930,CUST-1072,M-002,1886,2026-08-28T02:30:00,DEV-053,IP-022,PI-079,Delhi,2,57,8,0,True,True,False
txn_000931,CUST-1073,M-014,1667,2026-08-28T02:41:00,DEV-013,IP-011,PI-042,Delhi,4,877,16,0,True,True,False
txn_000932,CUST-1074,M-016,10874,2026-08-28T02:52:00,DEV-031,IP-025,PI-066,Bengaluru,7,147,35,1,True,True,True
txn_000933,CUST-1075,M-016,1036,2026-08-28T03:03:00,DEV-071,IP-014,PI-004,Delhi,2,49,35,0,True,True,False
txn_000934,CUST-1076,M-008,1331,2026-08-28T03:14:00,DEV-076,IP-022,PI-072,Bengaluru,2,341,73,0,True,True,False
txn_000935,CUST-1077,M-007,4599,2026-08-28T03:25:00,DEV-011,IP-028,PI-019,Delhi,2,830,32,0,True,True,False
txn_000936,CUST-1078,M-002,4200,2026-08-28T03:36:00,DEV-055,IP-030,PI-001,Delhi,3,698,22,0,True,True,False
txn_000937,CUST-1079,M-013,11110,2026-08-28T03:47:00,DEV-062,IP-009,PI-045,Bengaluru,4,629,66,3,True,True,True
txn_000938,CUST-1080,M-010,8145,2026-08-28T03:58:00,DEV-069,IP-019,PI-012,Delhi,12,155,18,3,True,True,True
txn_000939,CUST-1081,M-011,4635,2026-08-28T04:09:00,DEV-027,IP-020,PI-088,Delhi,3,800,58,0,True,True,False
txn_000940,CUST-1082,M-015,2225,2026-08-28T04:20:00,DEV-042,IP-011,PI-077,Delhi,1,738,18,0,True,True,False
txn_000941,CUST-1083,M-001,4403,2026-08-28T04:31:00,DEV-001,IP-020,PI-002,Bengaluru,2,453,72,0,True,True,False
txn_000942,CUST-1084,M-018,3717,2026-08-28T04:42:00,DEV-063,IP-025,PI-011,Bengaluru,1,581,4,0,True,True,False
txn_000943,CUST-1085,M-012,1511,2026-08-28T04:53:00,DEV-057,IP-022,PI-049,Bengaluru,3,426,23,0,True,True,False
txn_000944,CUST-1086,M-012,4290,2026-08-28T05:04:00,DEV-002,IP-004,PI-025,Delhi,1,256,3,0,True,True,False
txn_000945,CUST-1087,M-020,1237,2026-08-28T05:15:00,DEV-046,IP-007,PI-081,Delhi,2,269,64,0,True,True,False
txn_000946,CUST-1088,M-020,4537,2026-08-28T05:26:00,DEV-005,IP-009,PI-027,Mumbai,2,870,51,0,True,True,False
txn_000947,CUST-1089,M-016,4598,2026-08-28T05:37:00,DEV-036,IP-019,PI-022,Bengaluru,2,705,73,0,True,True,False
txn_000948,CUST-1090,M-003,1937,2026-08-28T05:48:00,DEV-078,IP-019,PI-076,Mumbai,1,160,34,0,True,True,False
txn_000949,CUST-1091,M-009,4785,2026-08-28T05:59:00,DEV-030,IP-029,PI-025,Bengaluru,1,739,69,0,True,True,False
txn_000950,CUST-1092,M-001,4218,2026-08-28T06:10:00,DEV-072,IP-029,PI-055,Bengaluru,1,360,56,0,True,True,False
txn_000951,CUST-1093,M-017,1497,2026-08-28T06:21:00,DEV-053,IP-009,PI-060,Delhi,3,559,6,0,True,True,False
txn_000952,CUST-1094,M-014,2776,2026-08-28T06:32:00,DEV-029,IP-002,PI-069,Delhi,3,35,51,0,True,True,False
txn_000953,CUST-1095,M-008,707,2026-08-28T06:43:00,DEV-011,IP-029,PI-089,Delhi,1,285,26,0,True,True,False
txn_000954,CUST-1096,M-001,1292,2026-08-28T06:54:00,DEV-040,IP-003,PI-062,Delhi,1,636,43,0,True,True,False
txn_000955,CUST-1097,M-008,4379,2026-08-28T07:05:00,DEV-032,IP-004,PI-044,Mumbai,3,562,31,0,True,True,False
txn_000956,CUST-1098,M-004,4092,2026-08-28T07:16:00,DEV-077,IP-020,PI-081,Delhi,1,117,8,0,True,True,False
txn_000957,CUST-1099,M-005,1032,2026-08-28T07:27:00,DEV-049,IP-011,PI-008,Delhi,1,338,79,0,True,True,False
txn_000958,CUST-1100,M-018,957,2026-08-28T07:38:00,DEV-009,IP-004,PI-007,Delhi,4,441,13,0,True,True,False
txn_000959,CUST-1101,M-015,586,2026-08-28T07:49:00,DEV-053,IP-008,PI-050,Delhi,4,665,80,0,True,True,False
txn_000960,CUST-1102,M-011,4737,2026-08-28T08:00:00,DEV-004,IP-015,PI-076,Mumbai,1,135,2,0,True,True,False
txn_000961,CUST-1103,M-019,2086,2026-08-28T08:11:00,DEV-009,IP-019,PI-017,Bengaluru,3,393,54,0,True,True,False
txn_000962,CUST-1104,M-008,2023,2026-08-28T08:22:00,DEV-080,IP-015,PI-018,Mumbai,1,160,40,0,True,True,False
txn_000963,CUST-1105,M-010,3430,2026-08-28T08:33:00,DEV-066,IP-021,PI-075,Bengaluru,2,180,61,0,True,True,False
txn_000964,CUST-1106,M-001,3521,2026-08-28T08:44:00,DEV-044,IP-010,PI-067,Bengaluru,2,88,31,0,True,True,False
txn_000965,CUST-1107,M-014,947,2026-08-28T08:55:00,DEV-072,IP-028,PI-045,Mumbai,2,685,26,0,True,True,False
txn_000966,CUST-1108,M-015,4397,2026-08-28T09:06:00,DEV-044,IP-007,PI-077,Bengaluru,3,622,73,0,True,True,False
txn_000967,CUST-1109,M-011,3929,2026-08-28T09:17:00,DEV-079,IP-010,PI-021,Mumbai,4,838,6,0,True,True,False
txn_000968,CUST-1110,M-008,2327,2026-08-28T09:28:00,DEV-001,IP-021,PI-060,Bengaluru,2,274,62,0,True,True,False
txn_000969,CUST-1111,M-007,3579,2026-08-28T09:39:00,DEV-043,IP-026,PI-052,Mumbai,1,401,2,0,True,True,False
txn_000970,CUST-1112,M-005,8887,2026-08-28T09:50:00,DEV-004,IP-018,PI-038,Delhi,4,676,75,3,True,True,True
txn_000971,CUST-1113,M-010,10241,2026-08-28T10:01:00,DEV-004,IP-007,PI-023,Mumbai,5,766,23,3,True,True,True
txn_000972,CUST-1114,M-001,2105,2026-08-28T10:12:00,DEV-032,IP-006,PI-023,Delhi,1,51,18,0,True,True,False
txn_000973,CUST-1115,M-010,2222,2026-08-28T10:23:00,DEV-015,IP-011,PI-059,Mumbai,3,858,48,0,True,True,False
txn_000974,CUST-1116,M-003,4053,2026-08-28T10:34:00,DEV-068,IP-026,PI-016,Mumbai,2,843,25,0,True,True,False
txn_000975,CUST-1117,M-011,3565,2026-08-28T10:45:00,DEV-049,IP-023,PI-077,Delhi,2,77,79,0,True,True,False
txn_000976,CUST-1118,M-011,1717,2026-08-28T10:56:00,DEV-069,IP-010,PI-032,Mumbai,3,159,66,0,True,True,False
txn_000977,CUST-1119,M-016,1166,2026-08-28T11:07:00,DEV-063,IP-007,PI-085,Bengaluru,1,201,66,0,True,True,False
txn_000978,CUST-1120,M-017,4584,2026-08-28T11:18:00,DEV-066,IP-012,PI-060,Mumbai,3,759,48,0,True,True,False
txn_000979,CUST-1121,M-016,4553,2026-08-28T11:29:00,DEV-062,IP-023,PI-035,Bengaluru,4,683,75,0,True,True,False
txn_000980,CUST-1122,M-015,2162,2026-08-28T11:40:00,DEV-027,IP-008,PI-031,Delhi,2,343,55,0,True,True,False
txn_000981,CUST-1123,M-009,3564,2026-08-28T11:51:00,DEV-074,IP-006,PI-071,Mumbai,2,799,11,0,True,True,False
txn_000982,CUST-1124,M-019,2385,2026-08-28T12:02:00,DEV-067,IP-012,PI-006,Delhi,3,466,58,0,True,True,False
txn_000983,CUST-1125,M-011,4575,2026-08-28T12:13:00,DEV-053,IP-012,PI-035,Delhi,1,213,57,0,True,True,False
txn_000984,CUST-1126,M-010,1175,2026-08-28T12:24:00,DEV-010,IP-012,PI-065,Bengaluru,1,834,36,0,True,True,False
txn_000985,CUST-1127,M-012,1084,2026-08-28T12:35:00,DEV-013,IP-004,PI-005,Bengaluru,2,371,26,0,True,True,False
txn_000986,CUST-1128,M-007,2748,2026-08-28T12:46:00,DEV-033,IP-010,PI-078,Mumbai,3,38,39,0,True,True,False
txn_000987,CUST-1129,M-013,3808,2026-08-28T12:57:00,DEV-045,IP-026,PI-075,Bengaluru,1,513,66,0,True,True,False
txn_000988,CUST-1130,M-008,3756,2026-08-28T13:08:00,DEV-020,IP-028,PI-030,Bengaluru,2,515,30,0,True,True,False
txn_000989,CUST-1131,M-015,4339,2026-08-28T13:19:00,DEV-071,IP-025,PI-044,Mumbai,3,896,25,0,True,True,False
txn_000990,CUST-1132,M-015,4093,2026-08-28T13:30:00,DEV-054,IP-007,PI-072,Mumbai,3,172,74,0,True,True,False
txn_000991,CUST-1133,M-016,579,2026-08-28T13:41:00,DEV-040,IP-024,PI-085,Delhi,3,260,54,0,True,True,False
txn_000992,CUST-1134,M-010,4904,2026-08-28T13:52:00,DEV-052,IP-025,PI-042,Bengaluru,1,611,5,0,True,True,False
txn_000993,CUST-1135,M-013,3702,2026-08-28T14:03:00,DEV-020,IP-011,PI-027,Delhi,1,577,50,0,True,True,False
txn_000994,CUST-1136,M-010,4198,2026-08-28T14:14:00,DEV-014,IP-011,PI-012,Mumbai,1,721,71,0,True,True,False
txn_000995,CUST-1137,M-006,719,2026-08-28T14:25:00,DEV-078,IP-016,PI-026,Mumbai,4,320,27,0,True,True,False
txn_000996,CUST-1138,M-002,4224,2026-08-28T14:36:00,DEV-068,IP-003,PI-048,Bengaluru,1,205,42,0,True,True,False
txn_000997,CUST-1139,M-004,1786,2026-08-28T14:47:00,DEV-053,IP-013,PI-017,Bengaluru,4,519,9,0,True,True,False
txn_000998,CUST-1140,M-010,2184,2026-08-28T14:58:00,DEV-027,IP-005,PI-056,Bengaluru,4,192,78,0,True,True,False
txn_000999,CUST-1141,M-017,2162,2026-08-28T15:09:00,DEV-040,IP-019,PI-088,Delhi,3,236,1,0,True,True,False
